track_id,name,artist,album,release_year,release_date,release_date_precision,disc_number,track_number,total_tracks,explicit,popularity,external_id,duration_ms,preview_url,play_count
0EL3YEq7z8pZFZLus5Xn32,Goodbye Yesterday,Miki Imai,太陽とへミングウェイ,2000.0,2000-08-23,day,1,2,11,False,42,JPWP09908660,313133,https://p.scdn.co/mp3-preview/19b02dda6528ff278df128fa07e650ce2af8b6be,959230
6Dy1NCKtKQAOXvlpPmj6ZB,Pray,Every Little Thing,Pray/Get Into A Groove,2000.0,2000-01-01,day,1,1,6,False,38,JPB609941601,324366,https://p.scdn.co/mp3-preview/004d0e3df836483a17972c772043108a68ceb8a4,829708
4h4Nndbobr8qJaUjnAslfC,Summer Tribe,Dragon Ash,Summer Tribe,2000.0,2000-07-12,day,1,1,4,False,33,JPVI00024820,248837,https://p.scdn.co/mp3-preview/4f9b31206756597319b16c0006d8436d1537105f,660496
59UaCwB3SoMyevnN28GW59,Stay by my side,Mai Kuraki,delicious way,2000.0,2000-06-28,day,1,8,11,False,40,JPF500001917,267134,https://p.scdn.co/mp3-preview/37d20cc5661c25a71c88275e49b007ff293e9e14,624155
203WkDdprjHpN37QMBCMyJ,HEY！,Masaharu Fukuyama,HEY！,2000.0,2000-10-12,day,1,1,6,False,33,JPMV00002170,347200,https://p.scdn.co/mp3-preview/610aaaa4a6961944a2fb3a7743af5cc3cba2ead5,503958
2sTOL1uzMEkB5iFNXe6ehJ,NOT FOUND,Mr.Children,Q,2000.0,2000-09-27,day,1,3,13,False,43,JPTF00009603,294000,https://p.scdn.co/mp3-preview/149e41984b5cd133a286398a8e229299eea412f5,4699352
5CXnzJPWbRL6J5LARcHKnm,Missing You,GLAY,DRIVE -GLAY complete BEST-,2000.0,2000-11-29,day,1,12,24,False,38,JPZ921016326,348733,https://p.scdn.co/mp3-preview/72ec525e0c955f5be2e3f79f4e875263357390bb,445015
1ru6Hthv0uKaB9UslOkLUA,Reach for the sky,Mai Kuraki,Reach for the sky,2000.0,2000-11-08,day,1,1,5,False,31,JPF500001927,291033,https://p.scdn.co/mp3-preview/dd4caca347ac9e652e24ba567f4f471a6d1bc179,350931
4qHgciuwgNkXrCmv0XA5Lv,この青い空、みどり　～BLUE IN GREEN～,SOUTHERN ALL STARS,この青い空、みどり　～BLUE IN GREEN～,2000.0,2000-11-01,day,1,1,2,False,30,JPVI00036430,266933,https://p.scdn.co/mp3-preview/94c6eba3f74c0e3343fd6b807d8a7f4c157cca4a,292489
5AL6qrKkqvs5WHTPpVTJ0J,"Love, Day After Tomorrow",Mai Kuraki,delicious way,2000.0,2000-06-28,day,1,2,11,False,46,JPF500001911,242766,https://p.scdn.co/mp3-preview/03f822fbd951d7179899c94bff318f5063abe43c,2055323
1812J9s8WwLihfD0II6TBk,本能,Sheena Ringo,勝訴ストリップ,2000.0,2000-03-31,day,1,12,13,False,59,JPTO09924000,253866,https://p.scdn.co/mp3-preview/2d088cb7b2bd9d9bce0685609d3f87e0e513472e,19435518
5z6kNpfh0vmewNJJIOyGXs,飛べない鳥,YUZU,トビラ,2000.0,2000-11-01,day,1,4,13,False,35,JPTF00011701,273826,https://p.scdn.co/mp3-preview/b5271d67e59f933da9dc922ee94ca341eac662da,1836507
4gRiqIonlkiiFyCLLICQ0R,NEVER GONNA GIVE YOU UP,Mai Kuraki,delicious way,2000.0,2000-06-28,day,1,7,11,False,30,JPF500001916,239537,https://p.scdn.co/mp3-preview/9d593432437029ab5abd1b0b63aada5044754933,176417
2vJoHkhCjUHvvYTqZZB5W8,Treasure,hiro,Treasure,2000.0,2000-10-25,day,1,1,6,False,41,JPTF00012301,295160,https://p.scdn.co/mp3-preview/c1e2b7bd1dfaf30a1da86f8650cb657f46c7bf85,1589604
2YpJKXJ6T0fjVS4jT77t9v,Simply Wonderful ～Radio Edit～,Mai Kuraki,Simply Wonderful ～Club Edit～/Simply Wonderful ～Radio Edit～,2000.0,2000-09-27,day,1,2,4,False,26,JPF500001923,235983,https://p.scdn.co/mp3-preview/f843e1171c387e10140b9902f180a16a5da1c178,146629
2maggiuFre0lSSg9deUAZJ,gravity,LUNA SEA,LUNACY,2000.0,2000-07-12,day,1,3,11,False,39,JPMV00001290,332240,https://p.scdn.co/mp3-preview/0c81dc59634ffc27d15290703422287a95d250d6,1364014
1meGjur0JXjDmrWFPfPd87,AUDIENCE,Ayumi Hamasaki,Duty,2000.0,2000-09-27,day,1,8,12,False,36,JPB600034405,245666,https://p.scdn.co/mp3-preview/fded25741d898a83b374d5979c6b8cfd3b374251,1151329
3YBChelCBkROXPIoNogUeZ,kanariya - Power Mix,Ayumi Hamasaki,SUPER EUROBEAT presents ayu-ro mix,2000.0,2000-02-16,day,1,15,15,False,22,JPB600007315,311200,https://p.scdn.co/mp3-preview/d20bb1a19cf2f74fec6f59a1b2e5a4bf724b3f29,102717
2iXZA6Ecf9AZHw92tZBNLv,TSUNAMI,SOUTHERN ALL STARS,TSUNAMI,2000.0,2000-01-26,day,1,1,2,False,66,JPVI09934040,315500,https://p.scdn.co/mp3-preview/f1bba5881c8c69fd0ed3d946c9300ced0e99216c,56747910
6NbN52o3yrm9YATy26qALq,サウダージ,PornoGraffitti,サウダージ,2000.0,2000-09-13,day,1,1,4,False,46,JPSR00005541,260532,https://p.scdn.co/mp3-preview/ccfeaed1e1e0543fde1e92ce36f8f29692aeeccc,51834615
0I0zZHGJ6ea8TxwbUvvJEH,花火,aiko,桜の木の下,2000.0,2000-03-01,day,1,2,11,False,64,JPPC00000036,278973,https://p.scdn.co/mp3-preview/3336be2bdddc3b3b441d20d627431b9ce5c2cdac,42658788
5VCsbxir29FtbKxQDF1yU9,Everything,MISIA,Everything,2000.0,2000-01-01,year,1,1,4,False,39,JPBV00000799,420000,https://p.scdn.co/mp3-preview/c8b7f90306437aeae56a8a0de379f99bc75f6512,41053987
019oDnXj3TCond0iuRa5QR,HOWEVER,GLAY,DRIVE -GLAY complete BEST-,2000.0,2000-11-29,day,1,11,24,False,60,JPZ921016313,335400,https://p.scdn.co/mp3-preview/15280d5b0c92527b436068bfc8f1b355f3b5f250,33521578
75WKINePeVTeiINVjuGfQN,桜坂,Masaharu Fukuyama,桜坂,2000.0,2000-04-26,day,1,1,6,False,50,JPMV00000490,297506,https://p.scdn.co/mp3-preview/8f802ef1a034e5d9eb15a8a5fd13958a2e9a5ca1,33176590
2HYwAGtZgtcwDVCs0ZmGS9,Believe,Folder 5,Believe,2000.0,2000-11-29,day,1,1,4,False,32,JPB600041301,226866,https://p.scdn.co/mp3-preview/87482cab99eb59584258aea4459252f436a9c0fa,30130488
158ZIi9QJ3jr6LQtPwOnve,SEASONS,Ayumi Hamasaki,SEASONS,2000.0,2000-06-07,day,1,1,11,False,40,JPB600023301,261033,https://p.scdn.co/mp3-preview/d4131edd475a0e35a45cdb176395de7cc6c58165,28067918
4h4qR86LKL1KnzQWM2484a,ボーイフレンド,aiko,ボーイフレンド,2000.0,2000-09-20,day,1,1,4,False,56,JPPC00000663,286800,https://p.scdn.co/mp3-preview/24e8bc414f3e54364a36b4b6a8ff66c84d94b952,27835766
7qcC41Uhntjoi6FRIriiEj,月光,Chihiro Onitsuka,月光,2000.0,2000-08-09,day,1,1,3,False,37,JPTO00001167,309733,https://p.scdn.co/mp3-preview/19aaba6871d4a9ee6a98191dc3483eeaf517209a,26674666
7ml70oBISAOjKyw7wrueI0,M,Ayumi Hamasaki,M,2000.0,2000-12-13,day,1,1,10,False,41,JPB600057201,267900,https://p.scdn.co/mp3-preview/503ac22a5122b987e731fae9be0a86061d4e3e9a,24429224
2C7OO9DMnDfJyqXhIt9zND,ギブス,Sheena Ringo,勝訴ストリップ,2000.0,2000-03-31,day,1,4,13,False,58,JPTO09923920,338293,https://p.scdn.co/mp3-preview/8c6bb7530be64b49fa254a194888eefbc8901419,23610245
5CwOqwBnG6ZLi8FUrDBNJM,ギブス,Sheena Ringo,The Best 3 椎名林檎,2000.0,2000-01-01,year,1,2,3,False,17,JPTO09920900,328493,https://p.scdn.co/mp3-preview/1c2ed917b6a7e012124eda685e2c4c0b0836bb8c,23610245
2wM6p1hW8uhr1ERwap0geJ,ミュージック・アワー,PornoGraffitti,ミュージック・アワー,2000.0,2000-07-12,day,1,1,4,False,31,JPSR00004061,274866,https://p.scdn.co/mp3-preview/7f57532a3375491debc805d05aacc19ec96c6ed0,23525387
78LQTUp1f8APWgFNZNOD5y,if...,DA PUMP,if...,2000.0,2000-09-27,day,1,1,6,False,56,JPB600035001,218800,https://p.scdn.co/mp3-preview/6fa74a99abdfe6b67f91d9a5f13f3dcf7b49a73d,22858743
6rDJe5gVgAunlkaSY1vnAF,夏祭り,Whiteberry,(初),2000.0,2000-01-01,year,1,5,10,False,55,JPSR00004043,220706,https://p.scdn.co/mp3-preview/1582c943d9e1a55c8e04c78e0761d264776d3cd4,22453027
5NclFtKE9l08xM8XhDKyzx,エイリアンズ,KIRINJI,3,2000.0,2000-01-01,year,1,6,13,False,56,JPWP00770290,364333,https://p.scdn.co/mp3-preview/e60129a2c4e9da473a087c84ef594986830c958a,20732837
3rFZAKEsQF8f62caVS9Qs2,本能,Sheena Ringo,The Best 3 椎名林檎,2000.0,2000-01-01,year,1,3,3,False,19,JPTO09913980,256213,https://p.scdn.co/mp3-preview/dbe62f64f8e76f5a65f3b9d35c3abffcecdfe186,19191225
16DWmFk1XU0WkhwGlO3Epm,Wait & See ～リスク～,Hikaru Utada,Wait & See ～リスク～,2000.0,2000-04-19,day,1,1,5,False,39,JPTO00000553,288466,https://p.scdn.co/mp3-preview/796c9245d800aba00c03019f0166cdd52593d510,18686086
2fdlyVJwYR4mViyROmQ19I,誘惑,GLAY,DRIVE -GLAY complete BEST-,2000.0,2000-11-29,day,1,1,24,False,36,JPZ921016315,257933,https://p.scdn.co/mp3-preview/6af4df57e11b3055e90345356bd68baffb9c99b8,17545193
5fnZAPIZZbyM0Az0VBYbB4,今夜月の見える丘に,B'z,今夜月の見える丘に,2000.0,2000-02-09,day,1,1,2,False,48,JPBM09901114,248666,https://p.scdn.co/mp3-preview/b8205d1433ff358947da0494abb3733d76954bc2,17276526
0aqAu0XC0XCcheu5x5Xqxh,ここでキスして。,Sheena Ringo,The Best 3 椎名林檎,2000.0,2000-01-01,year,1,1,3,False,12,JPTO09832780,259746,https://p.scdn.co/mp3-preview/ffb2b362b923b7e082b03e77e57eed28495683e9,16550865
5z4fiEjLBLPGXF3Zk2PF3g,罪と罰,Sheena Ringo,勝訴ストリップ,2000.0,2000-03-31,day,1,7,13,False,56,JPTO09923950,332680,https://p.scdn.co/mp3-preview/b529eb09867c1b9fc77f12401265818a4f7a87c3,14949227
6IRPsaCLlWtz79RqVC3dWS,"Winter, again",GLAY,DRIVE -GLAY complete BEST-,2000.0,2000-11-29,day,1,9,24,False,32,JPZ921016323,314040,https://p.scdn.co/mp3-preview/6bfb26b0258f814f4d082a48b20cb2799e2ffb9b,14544390
1VjiZjzitQ7MweLmRxwLNW,HOTEL PACIFIC,SOUTHERN ALL STARS,HOTEL PACIFIC,2000.0,2000-07-19,day,1,1,2,False,57,JPVI00020390,287000,https://p.scdn.co/mp3-preview/df02211d8d9d2f66b89dc9ff9ad09bde85f37aeb,14293310
14QzgobDQlHXrdwQEcbpRz,感謝カンゲキ雨嵐,ARASHI,感謝カンゲキ雨嵐,2000.0,2000-11-08,day,1,1,1,False,57,JPQ400200130,287698,https://p.scdn.co/mp3-preview/101e9f7b16281939efe067e1b02f52db2b6d4e3b,14039280
6l0TtKPrTSuA1ATJhLR0e0,ヒトリノ夜,PornoGraffitti,ロマンチスト・エゴイスト,2000.0,2000-03-08,day,1,3,13,False,49,JPSR09915082,245693,https://p.scdn.co/mp3-preview/ffc8076bc155bf71c32e3c460fdd18cc1d395195,13320503
4nQj7NVYGNvPdHQ3AG8kSn,BELOVED,GLAY,DRIVE -GLAY complete BEST-,2000.0,2000-11-29,day,1,4,24,False,54,JPZ921016318,284573,https://p.scdn.co/mp3-preview/def6057bf95d52b7ac9b7d70d79f8ce6be42d749,13131486
0w6h85f6gwIoedXyUeb5PE,My Sweet Darlin',Hitomi Yaida,my sweet darlin',2000.0,2000-10-04,day,1,1,2,False,19,JPTO00001442,200000,https://p.scdn.co/mp3-preview/9859eb9dd0be91d6bd18328619564d2e125f13c8,12505793
1wU1vxv7zIsDfibZzXJqIl,LOVE 2000,hitomi,LOVE 2000,2000.0,2000-06-28,day,1,1,4,False,29,JPB600027301,265900,https://p.scdn.co/mp3-preview/eed65f9e1542ae57aa0280bf3693d2ab756d6d47,11530494
2JWI0Y9WJPPKcEtrhMOm24,SOUL LOVE,GLAY,DRIVE -GLAY complete BEST-,2000.0,2000-11-29,day,1,10,24,False,33,JPZ921016312,270493,https://p.scdn.co/mp3-preview/8bfceabc14f4863eadfccd9c7a4168e07d3d5db7,11255797
6j7fAQYYonplKDnoCFscy6,口笛,Mr.Children,口笛,2000.0,2000-01-13,day,1,1,2,False,45,JPTF09910401,348733,https://p.scdn.co/mp3-preview/da00fe198b3e747f5d46aa4873bb46a9a1858b27,10361580
6fe2r8zN5hl2mhttpjguZu,PIECE OF MY WISH,Miki Imai,Blooming Ivory,2000.0,2000-04-14,day,1,14,14,False,15,JPFL00000400,334173,https://p.scdn.co/mp3-preview/1ba8787e9a5a4f632a41a718ceb4adb950f43af4,9029881
5D9jTlqCoAXhtZrL7og3mC,桜の時,aiko,桜の時,2000.0,2000-02-17,day,1,1,4,False,34,JPPC09902362,267000,https://p.scdn.co/mp3-preview/df3fa8199b958d46fe19d8665d3095c1b0613792,7762181
2VLahyfOp1t3SMuU2HeQvx,Last Smile,LOVE PSYCHEDELICO,Last Smile,2000.0,2000-11-01,day,1,1,3,False,48,JPVI00029960,346506,https://p.scdn.co/mp3-preview/dccb1bd653274be4621961df400759402a93d5a9,7472918
3XAVLm5GnVhM3Q7B62tdOc,NEO UNIVERSE,L'Arc-en-Ciel,NEO UNIVERSE／finale,2000.0,2000-01-01,year,1,1,4,False,26,JPKS09903941,249000,https://p.scdn.co/mp3-preview/8897fa0f784c689d42050c6971d6c88c8e0eaf7d,7416244
1hcOF0lpznU0GJAOFftUNH,STAY AWAY,L'Arc-en-Ciel,REAL,2000.0,2000-01-01,year,1,7,11,False,27,JPKS00000481,239133,https://p.scdn.co/mp3-preview/7071749ebb956af3745080d5a0399751943cadd2,7329338
1zyQnZbDcoj2lm2SD8Nend,ラフ・メイカー,BUMP OF CHICKEN,ダイヤモンド,2000.0,2000-09-20,day,1,2,2,False,35,JPTF00009902,228800,https://p.scdn.co/mp3-preview/5b47094b4d2b8a1b6ec65a945737f6ef94c23e1c,6962451
3ks3iItdlC4mcDba72CAJE,SURREAL,Ayumi Hamasaki,SURREAL,2000.0,2000-09-27,day,1,1,10,False,25,JPB600046101,282366,https://p.scdn.co/mp3-preview/de7a9f8eea06aae607bd018eb25fe30267aac0a9,6828109
7dWVNHrNbByWWPo4VzzzEV,さよなら大好きな人,hana*hana,2souls,2000.0,2000-10-25,day,1,9,11,False,51,JPWP00001540,250933,https://p.scdn.co/mp3-preview/a72a9b5c15682a945646cde30bf56600e9e9046b,6789942
2sZkMsfevQczFFXNBzr6al,MY FIRST KISS,Hi-STANDARD,LOVE IS A BATTLEFIELD,2000.0,2000-04-05,day,1,2,4,False,49,JPH209900022,191866,https://p.scdn.co/mp3-preview/f37265b8d60bc4b4c5c6c9dbe3f29fd4d830de06,6780805
6XQVinxt0zcb2xsfuqC89T,春を愛する人,GLAY,DRIVE -GLAY complete BEST-,2000.0,2000-11-29,day,1,10,24,False,32,JPZ921016324,302200,https://p.scdn.co/mp3-preview/99df6ae22dc0f4ab0a9e731d095de113980a33db,6232567
0ivOtRVAJN8uiOt5etUG5e,ナンダカンダ,Takashi Fujii,ナンダカンダ,2000.0,2000-01-01,year,1,1,2,False,42,JPA800000101,208333,https://p.scdn.co/mp3-preview/acfacee71a43be271a5f314b6d9b8a34669bc99d,6126902
5DYlnuWB4mTartRXoVyL0G,ワンダーフォーゲル,Quruli,ワンダーフォーゲル,2000.0,2000-10-18,day,1,1,3,False,22,JPVI00031350,277833,https://p.scdn.co/mp3-preview/b8c5ca5cfd50277ae8770591a655e194d894dfb2,5277480
4O3MWMehXLSRcOzuxu33jG,vogue,Ayumi Hamasaki,vogue,2000.0,2000-04-26,day,1,1,10,False,30,JPB600017901,267533,https://p.scdn.co/mp3-preview/60b0e3d11ed2541ffe0225d7c8b3c12c658510b7,4834056
0xSV8LhApsqgLcuLxu75Ax,忘れない日々,MISIA,LOVE IS THE MESSAGE,2000.0,2000-01-01,year,1,14,15,False,46,JPBV09901074,355933,https://p.scdn.co/mp3-preview/b2e43722c50fa89a245990e3373884fcdae33e81,4750051
3VT1ZDr8PSITQfYbBGtaVk,NOT FOUND,Mr.Children,NOT FOUND,2000.0,2000-08-09,day,1,1,2,False,24,JPTF00005301,295933,https://p.scdn.co/mp3-preview/7a0076c12f8e86bf573ea0f0537fbf1a5b88e168,4676337
7gYOs2nIfRTGfNFMwnA3d7,ラッキープール,JUDY AND MARY,ラッキープール,2000.0,2000-01-01,year,1,1,2,False,17,JPES00002967,337693,https://p.scdn.co/mp3-preview/b802da8a7ae21015c28a3cdbb3ee0cc9ff234d1b,4648140
4xDStwnIl8enyjsSg29AXh,タイム・リミット,Hikaru Utada,For You / タイム・リミット,2000.0,2000-06-30,day,1,2,4,False,24,JPTO00000880,294200,https://p.scdn.co/mp3-preview/eeddf2982b434e649cacf5d09a6dcf1ff12d453e,4528316
2EeHueYLBN3nnQ4f2FPUSw,Your Song,LOVE PSYCHEDELICO,Your Song,2000.0,2000-07-05,day,1,1,3,False,15,JPVI00019270,215957,https://p.scdn.co/mp3-preview/78faff8e042d5c8a3ad910e11361509704ca690e,4429479
4pKVAvb9TXdllBkXKwBx5e,ホタル,SPITZ,ハヤブサ,2000.0,2000-01-01,year,1,10,14,False,43,JPPO00004250,222840,https://p.scdn.co/mp3-preview/2ef5d513ca51952f8360734374a7d150da17d4c3,4285576
5fGVC4zhdfEXSNcnYbSjou,BELIEVE,MISIA,LOVE IS THE MESSAGE,2000.0,2000-01-01,year,1,2,15,False,42,JPBV09901062,290026,https://p.scdn.co/mp3-preview/84fa3e8dc7ddca6dec08dbfc125a78ca4311be52,4200977
6sLqMbsQdpBT9DLidUjPgG,台風ジェネレーション -Typhoon Generation-,ARASHI,台風ジェネレーション -Typhoon Generation-,2000.0,2000-07-12,day,1,1,1,False,38,JPQ400200110,299575,https://p.scdn.co/mp3-preview/11c9ed63df94d512c144e8eb5f78db563e619bcc,4123717
6XmwjF5kgS6V3rxADLAPmr,K,BUMP OF CHICKEN,THE LIVING DEAD,2000.0,2000-03-25,day,1,6,10,False,44,JPTF00402806,233866,https://p.scdn.co/mp3-preview/c7e1f47635ec1b5c69da5eea8b579e59a87551ae,4091423
61STlzO6k3gb1xtKzHFL14,CAN'T HELP FALLING IN LOVE,Hi-STANDARD,LOVE IS A BATTLEFIELD,2000.0,2000-04-05,day,1,4,4,False,46,JPH209900024,165103,https://p.scdn.co/mp3-preview/ff587e98a2b08eb3df9af778b848416ee84fcae9,3774000
6gbju02JFaEKX7O7XlTUj3,DON'T WORRY BE HAPPY,MONGOL800,GO ON AS YOU ARE,2000.0,2000-04-07,day,1,1,11,False,44,JPB590501001,181506,https://p.scdn.co/mp3-preview/245442ee6ca090ebe7fbe50302848c4a0a03f61e,3769925
7fuOlLyusGSb1gFVxQA8Uq,つよがり,Mr.Children,Q,2000.0,2000-09-27,day,1,6,13,False,46,JPTF00009605,306493,https://p.scdn.co/mp3-preview/93c6e922e0e66b848e7112e30841db494125f17d,3663997
2FRmmTv7l97vzfJqcZLczE,サボテン,PornoGraffitti,サボテン,2000.0,2000-12-06,day,1,1,4,False,23,JPSR00007121,298093,https://p.scdn.co/mp3-preview/d8248455d615f7de7f169bdd09727d6c0b0871d6,3624856
37oOJIWuAUfQ7nUHXoWzcd,カブトムシ,aiko,桜の木の下,2000.0,2000-03-01,day,1,10,11,False,42,JPPC01100003,313941,https://p.scdn.co/mp3-preview/223572fd3ff82b11fd77c9b4201a064083558c99,3554767
14EMiURqDNcVa6ZNSFfQsa,SUNRISE日本,ARASHI,SUNRISE日本 / HORIZON,2000.0,2000-04-05,day,1,1,2,False,35,JPQ400200090,283744,https://p.scdn.co/mp3-preview/6dbf7cfb49aafbcb8a258d96c469250cc5cad30f,3510983
2R1vgUuIE3hTFiwTH1qJHm,永遠に,The Gospellers,永遠に,2000.0,2000-01-01,year,1,1,4,False,35,JPKS00000601,335666,https://p.scdn.co/mp3-preview/74b8a6fc16827219bf87fea32c8f6ee4c84fa542,3244385
4tOr75aGZiaAWraI3GJMBa,永遠に -Album Version-,The Gospellers,Soul Serenade,2000.0,2000-01-01,year,1,2,11,False,44,JPKS00000782,345133,https://p.scdn.co/mp3-preview/325055d43e7b577628acc896adf8c69afff3d21a,3244385
5aj32YCeYjeEcWqlKH1R6q,ZOO 〜愛をください〜,蓮井 朱夏,ZOO 〜愛をください〜,2000.0,2000-01-01,year,1,1,2,False,39,JPSR00005441,311493,https://p.scdn.co/mp3-preview/739f5b4ffcb3e8d811464cc95653626c53ad2d22,3191949
5Rf6xOCZ39Mevkofx9jxL7,涙そうそう,BEGIN,涙そうそう,2000.0,2000-03-23,day,1,1,4,False,14,JPTE00000140,259040,https://p.scdn.co/mp3-preview/f275da5df800cff1605adb571a7f5822de15548d,3116828
3Jn57V4858lFO7WZDKe79U,楽園,Ken Hirai,楽園,2000.0,2000-01-01,year,1,1,4,False,22,JPSR09915062,335000,https://p.scdn.co/mp3-preview/d1524533b828a5b7d7285d40d168a7800a324c84,3060391
3Un4DTzaw3l3BH31tLdrKl,8823,SPITZ,ハヤブサ,2000.0,2000-01-01,year,1,7,14,False,39,JPPO00004220,256000,https://p.scdn.co/mp3-preview/3abc5860cf0b7e0e74422a1e17d4340255a6910d,3035647
6xWcPXMaWXiYuWJFMhqsa4,静かな日々の階段を,Dragon Ash,Lily's e.p.,2000.0,2000-11-29,day,1,2,4,False,28,JPVI00041930,268917,https://p.scdn.co/mp3-preview/dfd2d140f8196d2b95cc976702e28371b22e7b7e,2995102
2pmGicpLAXa4rw9jdhT9mf,ダイヤモンド,BUMP OF CHICKEN,ダイヤモンド,2000.0,2000-09-20,day,1,1,2,False,27,JPTF00009901,271706,https://p.scdn.co/mp3-preview/b4f11ff542f7b2ac5cfb698e028a9c7b1f211182,2901941
5e2c0iKOJju9ESAjpFDiwG,ロードムービー,Mr.Children,Q,2000.0,2000-09-27,day,1,9,13,False,38,JPTF00009608,254733,https://p.scdn.co/mp3-preview/42fe3190419075963b6bf94a7625108a8a7d58c3,2856977
5puJw2GWfVu8h3ypGuo2Sn,motto,JUDY AND MARY,WARP,2000.0,2000-01-01,year,1,8,12,False,41,JPES00002681,182293,https://p.scdn.co/mp3-preview/272f3f4804a6e3b98d7cf708bc13111b16cbd8fd,2719193
48gA5ehJRMrWQH3swiZqR1,Heavenly kiss,Mr.Children,口笛,2000.0,2000-01-13,day,1,2,2,False,19,JPTF09910402,353400,https://p.scdn.co/mp3-preview/ba48fb1608052d09e8c8db83630d7a162c764d04,2671442
5HZYbD5wFLXuedfF5ocwhW,Mysterious Eyes,GARNET CROW,Mysterious Eyes,2000.0,2000-03-29,day,1,1,2,False,28,JPF500002103,268164,https://p.scdn.co/mp3-preview/e956bf3637fe9b73c6428e1d3267efb147554bda,2606662
7i4PJtCb5CvazwoNPBggi2,メモリーズ,SPITZ,メモリーズ／放浪カモメはどこまでも,2000.0,2000-01-01,year,1,1,2,False,19,JPPO00002610,180426,https://p.scdn.co/mp3-preview/a3736f5e19aebcadc266cf7a04e2992f8c186c63,2603069
5H9bGkHgHgtsKxZhg15MCU,CENTER OF UNIVERSE,Mr.Children,Q,2000.0,2000-09-27,day,1,1,13,False,36,JPTF00009601,332760,https://p.scdn.co/mp3-preview/9abdfbfa3b334867ce902602247439f173c2d46f,2517430
1Xs6ugAD4XxfiOS9DDicND,BE WITH YOU,GLAY,DRIVE -GLAY complete BEST-,2000.0,2000-11-29,day,1,8,24,False,44,JPZ921016322,311560,https://p.scdn.co/mp3-preview/383a45aeaeb48714b150cce34b9bcadc41a6563d,2506839
5gUs3fq4YGvzDNLSvFoHhz,LADY MADONNA～憂鬱なるスパイダー～,LOVE PSYCHEDELICO,LADY MADONNA～憂鬱なるスパイダー～,2000.0,2000-04-21,day,1,1,3,False,12,JPVI09934630,280083,https://p.scdn.co/mp3-preview/0caa545eb82bb0b369675b722d0dbb97ff32b502,2421775
1oFbI9r8532T5rhDPTYe52,『果てのない道』,19,無限大,2000.0,2000-07-26,day,1,1,12,False,40,JPVI00017310,247935,https://p.scdn.co/mp3-preview/76b25ab5f05be7bd1ba69a1f44677ba9f43489c1,2387748
6MkXeHxQZM5cvXOXSP4MUs,虚言症,Sheena Ringo,勝訴ストリップ,2000.0,2000-03-31,day,1,1,13,False,39,JPTO09923890,325640,https://p.scdn.co/mp3-preview/06e55b1bf26200cb9d4043f3c1257c07b7084780,2369044
4R6JzGgj4gbflBhtnDCN0x,愛の病,aiko,桜の木の下,2000.0,2000-03-01,day,1,1,11,False,44,JPPC00000041,257026,https://p.scdn.co/mp3-preview/907678e409c5569a1c4986d1f99431a51e412fd7,2356965
5Mg6yx8m3SrFP5yzFP7RQd,浴室,Sheena Ringo,勝訴ストリップ,2000.0,2000-03-31,day,1,2,13,False,43,JPTO09923900,255400,https://p.scdn.co/mp3-preview/1562573697f0fd9f1ea371627de503dafa4a8cbe,2323268
37QOxzUrjiM9DhPYOvgBiA,Deep Impact feat. Rappagariya,Dragon Ash,Deep Impact,2000.0,2000-03-15,day,1,1,4,False,36,JPVI00012250,272308,,2282204
5ycG1RtSgd64p9MnHJFv40,juice,B'z,juice,2000.0,2000-07-12,day,1,1,2,False,36,JPBM00001103,239233,https://p.scdn.co/mp3-preview/0cfbf61453b12404b8d8815d723b4867611eac41,2270632
3KHkFX4zrRX0tZ1pdpnGQK,SCAR,Ayumi Hamasaki,Duty,2000.0,2000-09-27,day,1,5,12,False,41,JPB600034404,255933,https://p.scdn.co/mp3-preview/f517b07b1ba70dff17b4f7dafd310c826f337e02,2241059
6dHApgU9isVQueDdqcu6rB,Far away,Ayumi Hamasaki,Far away,2000.0,2000-05-17,day,1,1,11,False,20,JPB600023201,333010,https://p.scdn.co/mp3-preview/887f410f92790ffcaad6fb40ad7fb71b68a18c66,2180603
3E1VRHClyEAHQPZz78lI6g,woh woh,Kazumasa Oda,個人主義,2000.0,2000-01-01,year,1,4,11,False,43,JPFH00000410,237600,https://p.scdn.co/mp3-preview/37d47023ec658a3347408bdc54184021bf511a81,2178847
7EXda02Nem4m1XJUN3JeuS,月に負け犬,Sheena Ringo,勝訴ストリップ,2000.0,2000-03-31,day,1,9,13,False,39,JPTO09923970,254160,https://p.scdn.co/mp3-preview/e601676f8d656da1db9b7fa10983c275e577b3d4,2176031
73spYrIDzTKi3rj42UT3VE,Brand New Wave Upper Ground,JUDY AND MARY,Brand New Wave Upper Ground,2000.0,2000-01-01,year,1,1,3,False,21,JPES09905961,299360,https://p.scdn.co/mp3-preview/e68001cb1aa90e0d6077c193d591af23e1f3f9fb,2161464
0CidpY4RxAOOrqqEmYdBWj,夏の幻,GARNET CROW,夏の幻,2000.0,2000-10-25,day,1,1,2,False,33,JPF500002117,233724,https://p.scdn.co/mp3-preview/46fa82849fdab7714dd22950bc2e377bd6c64616,2161258
6b9fRRk1ApXnCm5voro8U9,以心伝心,19,無限大,2000.0,2000-07-26,day,1,10,12,False,39,JPVI00025730,239533,https://p.scdn.co/mp3-preview/12652159cc987546c47d3f55115bc43ecf12e13e,2136064
